id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,locationID,continent,waterBody,islandGroup,island,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,sourcePrimaryKey-dbpk,collID,recordID,references
202478,OBI,,,PreservedSpecimen,96aa3274-db8c-4f72-844f-98c1d4128512,OBI101752,3510,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,Lynch,,23,5/21/71,,1971,5,21,141,,21-May-71,,,,,,,,,,,,,,,,,,,,,,,,,United States,California,San Luis Obispo,,On E bank of Smith Reservoir; Cal Poly Campus,,0,,,,,,,,,,,,,,,,,,,,,12,170f910d-261a-4849-b332-915138bc6a08,https://www.cch2.org/portal/collections/individual/index.php?occid=202478
304577,UCSB,,,PreservedSpecimen,fc2bb002-1a5d-11e3-b49f-525400a0a001,UCSB032021,28298,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,Ann M. Howald,,112,3/28/71,,1971,3,28,87,,,,In open sunny fields; in semi moist sandy alluvium; with Brassica campestris and Silybum marianum,,,,,,,,,,,,,,,,,Sheet - 1,,,,,,United States,California,Santa Barbara,,"Refugio Canyon, 18.5 miles north of Santa Barbara",,0,,34.5022,-120.0659,NAD83,2900,gwahlert (2019-09-11 17:20:43),,georef batch tool 2019-09-11,,Terrain Nav. v. 8.7 (copied from UCSB28307),,,,,,,,,,,35,d8a7e4bf-e4bb-4f15-866a-32414c440d21,https://www.cch2.org/portal/collections/individual/index.php?occid=304577
304579,UCSB,,,PreservedSpecimen,fc2bb3c2-1a5d-11e3-b49f-525400a0a001,UCSB032034,27818,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,Carol Boyce,,140,2/13/71,,1971,2,13,44,,,,"With Brassica sp.; in old horse corrals, near row of Cupressus macrocarpa; on bluff NW of channel",,,,,,,,,,,,,,,,,Sheet - 1,,,,,,United States,California,Santa Barbara,,"Coal Oil Point Reserve, West Campus of UCSB",,0,,34.4095,-119.8786,NAD83,1000,Santa Barbara Botanic Garden A,,Terrain Nav. v. 8.7 (copied from UCSB28524),,Tue Feb 25 09:36:40 2014,,,,,,,,,preprocessed,,35,5438fcca-c7c2-407d-ae5e-e2ca3994f046,https://www.cch2.org/portal/collections/individual/index.php?occid=304579
304593,UCSB,,,PreservedSpecimen,fc2bda82-1a5d-11e3-b49f-525400a0a001,UCSB032037,41794,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,"MacKay, Shelley",,97,5/11/71,,1971,5,11,131,,,,Old weedy lot,,,,,,,,,,,,,,,,,Sheet - 1,,,,,,United States,California,Orange,,"0.1 mile west of Bloomfield Avenue, Cypress",,0,,,,WGS84,,,,,,,,,,,,,,,,,35,e1c45cb5-a958-46a9-a418-6e2a488260f0,https://www.cch2.org/portal/collections/individual/index.php?occid=304593
469006,SD,,,PreservedSpecimen,630EFCCD-2853-48B8-85DA-D7FC9DEDF1EE,SD00062664,SD80504,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,Helen V. Witham,,1465,5/18/71,,1971,5,18,138,,5/18/71,,,,,,,,,,,,,FFL,,,,,,,,,,,,United States,California,San Diego,,San Onofre Bluffs State Beach.,,0,,33.36028,-117.54147,WGS84,1609,mak,,TOPO! v3.4.2,,,30,,,,,,,,,SD80504,43,bfdb68f6-99ab-42f7-adb7-7653ac6c3931,https://www.cch2.org/portal/collections/individual/index.php?occid=469006
706113,RSA,RSA,,PreservedSpecimen,206b7c43-fd1f-496d-9579-a53c5793e419,,RSA accession: 245205,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,Thomas W. Nelson,,374,4/12/71,,1971,4,12,102,,,,,,Growing on moist soil at road side. Common.,,,,,,herbariumSpecimenDuplicate: https://www.cch2.org/portal/collections/individual/index.php?guid=c86248a4-7d80-4f05-9575-7d647e17dcbf,,,flowers,Introduced,,,,,herbarium sheet,,,,,,United States,California,Humboldt,,At the junction of the Hookton Rd and Copenhagen Rd.,,0,,,,,,,,,,,,,,,,,,,Jackie C. McConnaughy; cataloged date: 2012-04-13,206b7c43-fd1f-496d-9579-a53c5793e419,17,73b3f61b-6741-4cf5-80a8-b93080104ca3,https://www.cch2.org/portal/collections/individual/index.php?occid=706113
1133685,RSA,RSA,,PreservedSpecimen,c85d7565-0ce0-4cd6-aef0-188fbad18c51,,RSA accession: 651171,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,W. A. Reinke,,s.n.,3/30/71,,1971,3,30,89,,,,,,,,,,,,,,,flowers & fruits,Introduced,,,,,herbarium sheet,,,,,,United States,California,Los Angeles,,"North side of Orlando Way, and east of 229 E. Orlando Way, Covina.",,0,,,,,,,,,,,,,,,,,,,cataloged date: 2001-01-24,c85d7565-0ce0-4cd6-aef0-188fbad18c51,17,1ca1476b-1d85-45a3-8135-2ba0684175d3,https://www.cch2.org/portal/collections/individual/index.php?occid=1133685
1777507,HSC,,,PreservedSpecimen,c86248a4-7d80-4f05-9575-7d647e17dcbf,HSC232320,Accession Number: HSC-28225,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,CRU,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,Thomas W. Nelson,,374,4/12/71,,1971,4,12,102,,12-Apr-71,,Roadside,,,,,,,,herbariumSpecimenDuplicate: https://www.cch2.org/portal/collections/individual/index.php?guid=206b7c43-fd1f-496d-9579-a53c5793e419,,,,,,,,,,,,,,,United States,California,Humboldt,,Hookton Rd. at the junction of Copenhagen Rd.,,0,,40.686761,-124.254039,WGS84,100,RobinBencie (2021-05-21 14:09:16),,georef batch tool 2021-05-21; GeoLocate,reviewed - high confidence,,,,,,,,,,,HSC-28225,45,c86248a4-7d80-4f05-9575-7d647e17dcbf,https://www.cch2.org/portal/collections/individual/index.php?occid=1777507
1804476,HSC,,,PreservedSpecimen,eab4804a-5c15-47c8-a10a-4b36eef0b88e,HSC232308,Accession Number: HSC-64069,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,CRU,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,Thomas W. Nelson,,,,,,,J.P. Smith,,4978,10/6/71,,1971,10,6,279,,6-Oct-71,,Dunes,,,,,,,,,,,,,,,,,,,,,,,United States,California,Humboldt,,End of Murray Rd. in McKinleyville.,,0,,40.956446,-124.126317,WGS84,450,UCBerkeley M,,GeoLocate (copied from HSC65126),,georef from old CCH cumulative file,,,,,,,,,preprocessed,HSC-64069,45,eab4804a-5c15-47c8-a10a-4b36eef0b88e,https://www.cch2.org/portal/collections/individual/index.php?occid=1804476
1804478,HSC,,,PreservedSpecimen,a9a34e9e-5dc3-4c0c-bb10-a6a7634c5693,HSC232309,Accession Number: HSC-64070,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,CRU,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,Thomas W. Nelson,,,,,,,J.P. Smith,,4965,10/6/71,,1971,10,6,279,,6-Oct-71,,Dunes,,,,,,,,,,,,,,,,,,,,,,,United States,California,Humboldt,,End of Murray Rd. in McKinleyville.,,0,,40.956446,-124.126317,WGS84,450,UCBerkeley M,,GeoLocate (copied from HSC65126),,georef from old CCH cumulative file,,,,,,,,,preprocessed,HSC-64070,45,a9a34e9e-5dc3-4c0c-bb10-a6a7634c5693,https://www.cch2.org/portal/collections/individual/index.php?occid=1804478
2866494,MACF,,,PreservedSpecimen,b6314221-68f0-44b0-8ef3-cbd2f817c9e3,MACF030468,MACF020039,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,Larry J. Colin,,9a-3-C,4/30/71,,1971,4,30,120,,4/30/71,,Disturbed grassland,Clay soil,,,,,,,,,,,,,,,,,,,,,,United States,California,Los Angeles,Diamond Bar,Off the Pomona Freeway westbound between Brea Canyon Rd and Water St. off ramp,,0,,,,,,,,,,,46,,,,,150ft,,,TuesDani,,36,b6314221-68f0-44b0-8ef3-cbd2f817c9e3,https://www.cch2.org/portal/collections/individual/index.php?occid=2866494
3611990,SHTC,,,PreservedSpecimen,9d2385ac-a73f-41c2-98b2-278e0a3878d4,,650,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,"Milam, D.",,,4/27/71,,1971,4,27,117,,4/27/71,,Grassy roadside,,,,,,,,,,,,,,,,,,,,,,,United States,California,Merced,,4 miles north od Los Banos on State highway J-14,,0,,,,,,,,,,,35,,,,,35m,Y,,,,69,9d2385ac-a73f-41c2-98b2-278e0a3878d4,https://www.cch2.org/portal/collections/individual/index.php?occid=3611990
3801172,CSLA,,,PreservedSpecimen,2e4fa518-b245-4ab6-a969-edb10461e2bd,CSLA000821,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,J. Hall,,99,5/28/71,,1971,5,28,148,,28-May-71,Occasional,"along roadbanks and N-facing bluffs near Coastal Saltmarch, on sandy-clay soil",,,,,,,fls. purple,,,,,,,,,,,,,,,,United States,California,Orange,,"Newport, Newport Back Bay, along roadbanks and N-facing bluffs.",,0,,33.6383,-117.8887,WGS84,800,JeannieGregory (2021-03-02 16:47:46),Google Earth,georef batch tool 2021-03-02,reviewed - high confidence,point in general area described,3,,,,,10 ft.,,,,,42,2e4fa518-b245-4ab6-a969-edb10461e2bd,https://www.cch2.org/portal/collections/individual/index.php?occid=3801172
3801183,CSLA,,,PreservedSpecimen,e77693b6-578d-48a7-8986-bd61b7b050b5,CSLA000826,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,J. Hall,,69 a,4/15/71,,1971,4,15,105,,15-Apr-71,,,,,,,,,petals white- purple,,,,,,,,,,,,,,,,United States,California,Los Angeles,,North of Science Bldg on campus of Cal. State College L.A.,,0,,34.0666,-118.1682,WGS84,100,JeannieGregory (2021-03-02 15:00:25),Google Earth,Google Earth; georef batch tool 2021-03-02,reviewed - high confidence,point at described locale,91,,,,,300 ft.,,,,,42,e77693b6-578d-48a7-8986-bd61b7b050b5,https://www.cch2.org/portal/collections/individual/index.php?occid=3801183
4331539,OSC,V,,PreservedSpecimen,{AA2B18A9-FBC2-41B5-A1E3-548E0FD674D7},OSC-V-023833,ORE3666,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,"Al-Shehbaz, I.",2016,,,,,,Georgia S. Mason,Georgia Mason,8531,5/14/71,,1971,5,14,134,,5/14/71,,Moist to dry rocky wasteland in full sun.,,,,,,,,,,"grasses, Lupinus",,wild collection,,,,,,,,,,,United States,Oregon,Lane,,"North bank of Willamette River, Eugene (under Freeway Bridge).",,0,,44.04625,-123.05005,,9656,Bernadette Jenkinson,OregonFlora 1994-2020 methodology,"OrlookId: 61223, StateProvince: Oregon, County: Lane, LocName: Willamette River, Lane Co., N bank of, Eugene, freeway bridge, under",,,,,,,,,,,,4436611,81,f6aba2bf-7f14-4808-92cd-f67f7bff0dae,https://www.cch2.org/portal/collections/individual/index.php?occid=4331539
4411674,SOC,,SOC,PreservedSpecimen,d687589f-9a12-4ba9-a037-61ef993ca459,19489,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,Frank T. Callahan,3/31/14,,,,,,Ireta Kirhofer,,s.n.,1971-06-00,,1971,6,0,152,152,1971-06,"common weed; 1 to 3 ft.; escaped from cultivation, native of Europe",in fields,,,,,,,,,,,flowers and fruits,,,,,,,,,,,,U.S.A.,Oregon,Josephine,,Grants Pass [more common in Curry Co],,0,,,,,,,,,,,,,,,,,,en,,2252905,82,368a4d55-f9fc-4192-ac8d-862189176b6f,https://www.cch2.org/portal/collections/individual/index.php?occid=4411674
4411675,SOC,,SOC,PreservedSpecimen,4970bccb-3f70-4d33-b665-3f83cd55bc18,19490,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,Frank T. Callahan,4/1/14,,,,,,Ireta Kirhofer,,s.n.,1971-07-00,,1971,7,0,182,182,1971-07,"common weed, very common along the coast; [blooms in] summer; 2 to 4 ft.; escaped from cultivation, native of Europe",fields,,,,,,,,,,,flowering,,,,,,,,,,,,U.S.A.,Oregon,Curry,,Brookings,,0,,,,,,,,,,,,,,,,,,en,,2252906,82,868e596a-deaa-4d9e-9f3b-5d73f5f34f1c,https://www.cch2.org/portal/collections/individual/index.php?occid=4411675
4459156,PUA,,,PreservedSpecimen,99040920-2280-4111-86a4-f1eeb99d2c00,PUA009207,4879: 2795,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,S.R. Baldwin,,,,,,,S.R. Baldwin,,,4/22/71,,1971,4,22,112,,4/22/71,,Grassy Field,Soil Origin: Alluvial,,,,,,,,,,,,,,,,,,,,,,United States,California,Napa,,Local landmark: Glass Mountain. St. Helena Quad.,,0,,38.521667,-122.488333,,,,,,,,67,,,,,67 m,,,preprocessed,,4,99040920-2280-4111-86a4-f1eeb99d2c00,https://www.cch2.org/portal/collections/individual/index.php?occid=4459156
4460311,PUA,,,PreservedSpecimen,25643b78-096e-4836-9f01-c0fa7ecdff35,PUA009205,5166: 2877,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,L.D. Londagin,,,,,,,L.D. Londagin,,,4/25/71,,1971,4,25,115,,4/25/71,,Lake or Pond Side,Soil Origin: Alluvial; Soil Texture: Clay Loam,,,,,,,,,,,,,,,,,,,,,,United States,California,Napa,,Local landmark: Lake Hennessey. St. Helena Quad.,,0,,38.503333,-122.38,,,,,,,,97,,,,,97 m,,,preprocessed,,4,25643b78-096e-4836-9f01-c0fa7ecdff35,https://www.cch2.org/portal/collections/individual/index.php?occid=4460311
4464643,PUA,,,PreservedSpecimen,d2e72c00-b1ef-4cb1-9826-7153e55f5b31,,2878,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,D.M. Mc Manus,,,,,,,D.M. Mc Manus,,,5/11/71,,1971,5,11,131,,5/11/71,,Roadside,Soil Origin: Alluvial; Soil Texture: Clay Loam,,,,,,,,,,,,,,,,,,,,,,United States,California,Napa,,Local landmark: Aetna Springs. Aetna Springs Quad.,,0,,38.653333,-122.478333,,,,,,,,228,,,,,228 m,,,preprocessed,,4,d2e72c00-b1ef-4cb1-9826-7153e55f5b31,https://www.cch2.org/portal/collections/individual/index.php?occid=4464643
5142612,A,A,,PreservedSpecimen,6c46075d-c1bf-48e9-932f-4be3d2a29a62,barcode-00404902,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,P. Moyer,,69,11/7/71,,1971,11,7,311,,7/XI/71-8/VI/76,,,,,69,,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": null, ""huh_project_name"": null}",,,,NotDetermined,,,,undetermined,,Sheet,,North America,,,,United States of America,California,Butte County,,Lot between stadium and parking lot,,0,,,,,,,,,,,61,,,,,200 ft.,in collection,en,,6c46075d-c1bf-48e9-932f-4be3d2a29a62,95,544718f3-4eb3-42a6-a02d-41d11da5ccde,https://www.cch2.org/portal/collections/individual/index.php?occid=5142612
5504866,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:684505,684505,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,"Erickson, Randy",,51,5/17/71,,1971,5,17,137,,5/17/71,"Cruciferae family. Height: 1 m. Flower color purple or white mixed. . CalState Hayward. Associated flora: Malva, Convolvulus Silybum. .","In exposed area very ""weedy"". Clay type soil. Slope: 0.",,,,,,,,,,,,,,,,,,,North America,,,,United States,California,Alameda County,,"Dollar Ct and Harder Road, Hawyard",,0,,,,,,,,,,,,,,,,,,en,,urn:catalog:CAS:BOT-BC:684505,1,d3a37b3c-a8d1-4703-8a2d-1ca41ef47d59,https://www.cch2.org/portal/collections/individual/index.php?occid=5504866
5509708,UCJEPS,VASC,,PreservedSpecimen,fd3e933d-5574-4985-af3c,UC2079007,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,Dale Pendell (original label determination),,,,Dale Pendell,,7,2/27/71,,1971,2,27,58,59,28-Feb-71,,Along open lots,,To about 1 m.; flowers; lavender-purple,,,,,,,,,Flowering/Fruiting,,,,,,,,,,,,United States,California,Santa Barbara,,"Southern California Coast, Santa Barbara region, foothills of Topatopa Mountains. Hillcrest Dr. near Mnt. Drive E reservoir",,0,,,,,,,,Z,,,152,,,,,500,,,,fd3e933d-5574-4985-af3c,46,8f9cd9db-4764-4048-accc-e869bd52b589,https://www.cch2.org/portal/collections/individual/index.php?occid=5509708
5697344,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:684496,684496,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,"Guest, Catherine",,40,4/11/71,,1971,4,11,101,,11-Apr-71,Many stems 5-7 decimeters tall; petals purple with dark purple veins. . CalState Hayward. .,"Exposed, west facing slope.",,,,,,,,,,,,,,,,,,,North America,,,,United States,California,Santa Clara County,,"Atrascedero Road, Los Altos Hills",,0,,,,,,,,,,,122,,,,,400.0000000000 ft,,en,,urn:catalog:CAS:BOT-BC:684496,1,38d72263-14e6-4df0-a870-52f2cae68684,https://www.cch2.org/portal/collections/individual/index.php?occid=5697344
2342720,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74214,74214,urn:catalog:CAS:DS:724147,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,29701,L.,Raphanus,,raphanistrum,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,,"Wiggins, Ira L.",,21956,9/19/72,,1972,9,19,263,,19 Sept. 1972,Few scattered plants. Plants rather attenuate.,Among stand of Pinus murrayana.,,,,,,,,,,,,,,,,,,,North America,,,,United States,California,Tuolumne County,,Northeast side of Herring Creek ca. 1 km. above dam at Herring Creek Reservoir.,,0,,,,,,,,,,,2195,,,,,7200.0000000000 ft,,en,,urn:catalog:CAS:BOT-BC:74214,1,8cca89ab-b75b-471d-aeda-220a5780050c,https://www.cch2.org/portal/collections/individual/index.php?occid=2342720
202454,OBI,,,PreservedSpecimen,97407eae-3fe5-4993-9f25-6bbb3d23f982,OBI101778,23272,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,Barbara Mannon,,7,8/26/72,,1972,8,26,239,,26-Aug-72,,,,2-3 ft in ht spread 4 ft,,,,,,,,,,,,,,,,,,,,,United States,California,San Luis Obispo,,1/2 mi N of Los Osos in vacant lot,,0,,,,,,,,,,,,,,,,,,,,,12,eb1a4e25-5ef2-46e4-88e8-fcf1f1a282b5,https://www.cch2.org/portal/collections/individual/index.php?occid=202454
202471,OBI,,,PreservedSpecimen,a2be420f-88a1-4c57-a130-f9d829a7d870,OBI101788,29950,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,Jim Pollard,,9,8/27/72,,1972,8,27,240,,27-Aug-72,,,,1-3 ft tall,,,,,,,,,,,,,,,,,,,,,United States,California,San Luis Obispo,,Laguna Lake. On the edge of a lawn approx 25 ft from the edge of the lake,,0,,,,,,,,,,,,,,,,,,,17Marquezsr,,12,5a6ebae1-b859-4f37-a510-9476cf2d6f96,https://www.cch2.org/portal/collections/individual/index.php?occid=202471
202472,OBI,,,PreservedSpecimen,70049bae-a453-4367-af42-73e0bba7484f,OBI101773,27935,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,Joan Coffey,,15,5/16/72,,1972,5,16,137,,16-May-72,,Pasture of dry grasses,,"Herb 2-4 ft high, branchng from the bottom",,,,,,,,,,,,,,,,,,,,,United States,California,San Luis Obispo,,"1400 River Rd, Atascadero",,0,,,,,,,,,,,,,,,,,,,,,12,cf9f15d3-2a57-4ac8-899e-4c9b34e9d983,https://www.cch2.org/portal/collections/individual/index.php?occid=202472
